Employee_ID,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
765,2/12/2015,Quarter2,sewing,Thursday,11,0.5,11.41,1039,2280,0,0,0,2,55,0.50012336
766,2/12/2015,Quarter2,sewing,Thursday,9,0.8,29.12,14,6960,0,0,0,0,58,0.497885057
767,2/12/2015,Quarter2,sewing,Thursday,8,0.65,30.1,1193,7080,0,0,0,1,59,0.463403955
768,2/12/2015,Quarter2,sewing,Thursday,10,0.8,22.52,10,6000,0,0,0,0,50,0.441392
769,2/12/2015,Quarter2,sewing,Thursday,3,0.35,30.1,770,6960,0,0,0,1,58,0.350301724
770,2/14/2015,Quarter2,sewing,Saturday,1,0.8,22.52,1416,6840,113,0,0,0,57,1.000230409
771,2/14/2015,Quarter2,finishing,Saturday,7,0.7,4.15,,1800,0,0,0,0,15,0.929277778
772,2/14/2015,Quarter2,finishing,Saturday,4,0.75,4.15,,2400,0,0,0,0,20,0.902916667
773,2/14/2015,Quarter2,finishing,Saturday,12,0.8,4.08,,1080,0,0,0,0,9,0.800888889
774,2/14/2015,Quarter2,sewing,Saturday,12,0.8,15.26,942,4080,63,0,0,0,34,0.800401961
775,2/14/2015,Quarter2,sewing,Saturday,2,0.8,22.52,674,3660,63,0,0,0,57,0.80037492
776,2/14/2015,Quarter2,finishing,Saturday,1,0.8,3.94,,1440,0,0,0,0,12,0.796208333
777,2/14/2015,Quarter2,sewing,Saturday,4,0.75,30.1,481,7140,0,0,0,1,59,0.750392157
778,2/14/2015,Quarter2,sewing,Saturday,5,0.75,30.1,664,7140,56,0,0,0,59,0.750392157
779,2/14/2015,Quarter2,finishing,Saturday,8,0.7,4.15,,960,0,0,0,0,8,0.725625
780,2/14/2015,Quarter2,sewing,Saturday,8,0.7,30.1,824,5160,0,0,0,1,60,0.700206125
781,2/14/2015,Quarter2,sewing,Saturday,7,0.7,30.1,957,7200,0,0,0,1,60,0.602
782,2/14/2015,Quarter2,sewing,Saturday,11,0.6,11.41,1039,2280,23,0,0,2,55,0.600447507
783,2/14/2015,Quarter2,sewing,Saturday,6,0.8,18.79,822,4080,0,0,0,0,34,0.557252451
784,2/14/2015,Quarter2,sewing,Saturday,3,0.5,30.1,1261,6960,30,0,0,1,58,0.500801724
785,2/14/2015,Quarter2,finishing,Saturday,6,0.8,2.9,,960,0,0,0,0,8,0.483333333
786,2/14/2015,Quarter2,finishing,Saturday,9,0.8,3.94,,960,0,0,0,0,8,0.238041667
787,2/15/2015,Quarter3,finishing,Sunday,1,0.8,3.94,,960,0,0,0,0,8,1.1204375
788,2/15/2015,Quarter3,finishing,Sunday,2,0.8,3.94,,960,0,0,0,0,8,1.108125
789,2/15/2015,Quarter3,sewing,Sunday,1,0.8,22.52,1420,6840,113,0,0,0,57,1.000230409
790,2/15/2015,Quarter3,finishing,Sunday,12,0.8,4.08,,1080,0,0,0,0,9,0.876444444
791,2/15/2015,Quarter3,sewing,Sunday,12,0.8,15.26,1120,1440,50,0,0,0,34,0.800806306
792,2/15/2015,Quarter3,finishing,Sunday,5,0.75,4.15,,240,0,0,0,0,2,0.760833333
793,2/15/2015,Quarter3,sewing,Sunday,5,0.8,30.1,679,7140,0,0,0,0,59.5,0.722568627
794,2/15/2015,Quarter3,finishing,Sunday,11,0.6,2.9,,1200,0,0,0,0,10,0.715333333
795,2/15/2015,Quarter3,sewing,Sunday,7,0.7,30.1,881,7080,0,0,0,1,59,0.700632768
796,2/15/2015,Quarter3,sewing,Sunday,8,0.7,30.1,507,5880,40,2,10,1,59,0.700573099
797,2/15/2015,Quarter3,sewing,Sunday,6,0.75,18.79,814,4080,0,0,0,0,34,0.681598039
798,2/15/2015,Quarter3,sewing,Sunday,11,0.65,11.41,700,2640,23,0,0,2,53,0.650223718
799,2/15/2015,Quarter3,finishing,Sunday,8,0.7,4.15,,960,0,0,0,0,8,0.605208333
800,2/15/2015,Quarter3,finishing,Sunday,6,0.8,2.9,,960,0,0,0,0,8,0.604166667
801,2/15/2015,Quarter3,sewing,Sunday,4,0.75,30.1,919,7140,0,0,0,1,59.5,0.598627451
802,2/15/2015,Quarter3,sewing,Sunday,3,0.6,30.1,1361,6960,30,0,0,1,58,0.475718391
803,2/15/2015,Quarter3,sewing,Sunday,2,0.8,22.52,12,6900,0,0,0,0,57.5,0.432122899
804,2/15/2015,Quarter3,finishing,Sunday,4,0.75,4.15,,2400,0,0,0,0,20,0.287041667
805,2/15/2015,Quarter3,sewing,Sunday,9,0.5,18.79,1688,5280,0,0,0,1,54,0.283054487
806,2/16/2015,Quarter3,sewing,Monday,1,0.8,22.52,1422,6840,113,0,0,0,57,1.000230409
807,2/16/2015,Quarter3,finishing,Monday,9,0.8,3.94,,1200,0,0,0,0,10,0.960433333
808,2/16/2015,Quarter3,finishing,Monday,12,0.8,4.08,,1080,0,0,0,0,9,0.891555556
809,2/16/2015,Quarter3,finishing,Monday,3,0.5,4.15,,960,0,0,0,0,8,0.864583333
810,2/16/2015,Quarter3,sewing,Monday,3,0.65,30.1,1263,600,63,0,0,1,58,0.802243319
811,2/16/2015,Quarter3,sewing,Monday,5,0.8,30.1,461,0,0,0,0,0,59,0.800980392
812,2/16/2015,Quarter3,sewing,Monday,12,0.8,15.26,1079,3720,38,0,0,0,34,0.800312375
813,2/16/2015,Quarter3,finishing,Monday,6,0.8,2.9,,960,0,0,0,0,8,0.773333333
814,2/16/2015,Quarter3,sewing,Monday,6,0.75,18.79,895,3960,0,0,0,0,33,0.75065101
815,2/16/2015,Quarter3,sewing,Monday,4,0.75,30.1,912,7020,0,0,0,1,58,0.750356125
816,2/16/2015,Quarter3,finishing,Monday,4,0.75,4.15,,1800,0,0,0,0,15,0.722333333
817,2/16/2015,Quarter3,sewing,Monday,7,0.7,30.1,784,600,30,0,0,1,59,0.700459889
818,2/16/2015,Quarter3,finishing,Monday,5,0.75,4.15,,1200,0,0,0,0,10,0.629416667
819,2/16/2015,Quarter3,sewing,Monday,8,0.7,30.1,7,7080,27,2,10,2,59,0.621971751
820,2/16/2015,Quarter3,sewing,Monday,11,0.7,11.41,680,2160,30,0,0,2,54,0.565972222
821,2/16/2015,Quarter3,sewing,Monday,10,0.6,18.22,1131,5280,0,0,0,1,44,0.35542803
822,2/16/2015,Quarter3,sewing,Monday,9,0.6,18.79,2103,5400,0,0,0,1,54,0.329964879
823,2/16/2015,Quarter3,finishing,Monday,7,0.7,4.15,,1800,0,0,0,0,15,0.258
824,2/17/2015,Quarter3,sewing,Tuesday,1,0.8,22.52,1445,6840,113,0,0,0,57,1.000230409
825,2/17/2015,Quarter3,finishing,Tuesday,10,0.8,3.94,,960,0,0,0,0,8,0.927541667
826,2/17/2015,Quarter3,finishing,Tuesday,7,0.7,5.13,,1200,0,0,0,0,10,0.91375
827,2/17/2015,Quarter3,finishing,Tuesday,12,0.8,5.13,,1080,0,0,0,0,9,0.9025
828,2/17/2015,Quarter3,sewing,Tuesday,12,0.8,15.26,1133,4080,38,0,0,0,34,0.800401961
829,2/17/2015,Quarter3,finishing,Tuesday,3,0.5,5.13,,1800,0,0,0,0,15,0.7866
830,2/17/2015,Quarter3,sewing,Tuesday,6,0.75,18.79,726,3360,0,0,0,0,33,0.750621354
831,2/17/2015,Quarter3,sewing,Tuesday,4,0.75,30.1,849,7020,45,0,0,1,58,0.750356125
832,2/17/2015,Quarter3,finishing,Tuesday,6,0.8,2.9,,960,0,0,0,0,8,0.749166667
833,2/17/2015,Quarter3,sewing,Tuesday,7,0.7,30.1,562,840,30,0,0,1,59,0.700888203
834,2/17/2015,Quarter3,sewing,Tuesday,11,0.7,11.41,1054,3420,30,0,0,2,56,0.700614035
835,2/17/2015,Quarter3,sewing,Tuesday,3,0.7,30.1,1422,6960,50,0,0,1,58,0.700603448
836,2/17/2015,Quarter3,finishing,Tuesday,4,0.75,5.13,,960,0,0,0,0,8,0.656666667
837,2/17/2015,Quarter3,sewing,Tuesday,5,0.8,30.1,680,7140,0,0,0,0,59,0.653431373
838,2/17/2015,Quarter3,sewing,Tuesday,9,0.65,18.79,2120,5520,0,0,0,1,51,0.650134
839,2/17/2015,Quarter3,sewing,Tuesday,8,0.6,29.4,179,0,23,5,30,2,58,0.600982906
840,2/17/2015,Quarter3,finishing,Tuesday,9,0.8,3.94,,960,0,0,0,0,8,0.586041667
841,2/17/2015,Quarter3,finishing,Tuesday,2,0.8,5.13,,1800,0,0,0,0,15,0.5814
842,2/17/2015,Quarter3,sewing,Tuesday,2,0.5,30.33,838,6720,0,0,0,1,56,0.361071429
843,2/17/2015,Quarter3,sewing,Tuesday,10,0.65,18.22,741,0,0,8,35,1,49,0.302117347
844,2/18/2015,Quarter3,finishing,Wednesday,12,0.8,5.13,,1200,0,0,0,0,10,0.9918
845,2/18/2015,Quarter3,finishing,Wednesday,6,0.8,2.9,,1440,0,0,0,0,12,0.936861111
846,2/18/2015,Quarter3,finishing,Wednesday,2,0.8,5.13,,1440,0,0,0,0,12,0.919125
847,2/18/2015,Quarter3,sewing,Wednesday,11,0.7,11.41,685,3360,30,0,0,2,56,0.8211125
848,2/18/2015,Quarter3,sewing,Wednesday,4,0.8,30.1,864,480,50,0,0,1,58,0.800980392
849,2/18/2015,Quarter3,sewing,Wednesday,5,0.8,30.1,511,0,0,0,0,0,59,0.800980392
850,2/18/2015,Quarter3,sewing,Wednesday,12,0.8,15.26,1095,4080,63,0,0,0,34,0.800401961
851,2/18/2015,Quarter3,sewing,Wednesday,1,0.8,22.52,1374,3960,63,0,0,0,57,0.800279693
852,2/18/2015,Quarter3,sewing,Wednesday,6,0.75,18.79,759,3960,34,0,0,0,33,0.75065101
853,2/18/2015,Quarter3,sewing,Wednesday,7,0.75,30.1,553,2280,45,0,0,1,59,0.75053268
854,2/18/2015,Quarter3,finishing,Wednesday,4,0.75,5.13,,960,0,0,0,0,8,0.734645833
855,2/18/2015,Quarter3,sewing,Wednesday,3,0.7,30.1,1057,0,40,0,0,1,58,0.700603448
856,2/18/2015,Quarter3,sewing,Wednesday,9,0.7,18.79,1587,4560,30,0,0,1,51,0.70009573
857,2/18/2015,Quarter3,finishing,Wednesday,7,0.7,5.13,,960,0,0,0,0,8,0.671875
858,2/18/2015,Quarter3,finishing,Wednesday,10,0.8,3.94,,960,0,0,0,0,8,0.64025
859,2/18/2015,Quarter3,finishing,Wednesday,8,0.7,5.13,,960,0,0,0,0,8,0.58
860,2/18/2015,Quarter3,finishing,Wednesday,9,0.8,3.94,,960,0,0,0,0,8,0.549791667
861,2/18/2015,Quarter3,sewing,Wednesday,2,0.6,30.33,868,6840,0,0,0,1,57,0.328131579
862,2/18/2015,Quarter3,sewing,Wednesday,10,0.7,19.68,1119,5640,0,8,35,1,47,0.303574468
863,2/18/2015,Quarter3,finishing,Wednesday,3,0.5,5.13,,960,0,0,0,0,8,0.2565
864,2/18/2015,Quarter3,sewing,Wednesday,8,0.65,29.4,962,4560,0,4.5,30,2,57,0.251399254
865,2/19/2015,Quarter3,finishing,Thursday,3,0.5,5.13,,2880,0,0,0,0,12,0.81640625
866,2/19/2015,Quarter3,sewing,Thursday,12,0.8,15.26,1126,1080,38,0,0,0,34,0.800711494
867,2/19/2015,Quarter3,sewing,Thursday,1,0.8,22.52,265,3840,63,0,0,0,57,0.800470513
868,2/19/2015,Quarter3,sewing,Thursday,4,0.8,30.1,859,7020,63,0,0,1,58.5,0.800094017
869,2/19/2015,Quarter3,sewing,Thursday,5,0.8,30.1,276,600,63,3.5,15,0,59.5,0.799982853
870,2/19/2015,Quarter3,finishing,Thursday,6,0.8,2.9,,4320,0,0,0,0,18,0.785864198
871,2/19/2015,Quarter3,sewing,Thursday,6,0.75,18.79,899,3960,56,0,0,0,33,0.75065101
872,2/19/2015,Quarter3,finishing,Thursday,10,0.8,3.94,,2400,0,0,0,0,10,0.733277778
873,2/19/2015,Quarter3,finishing,Thursday,2,0.8,5.13,,3600,0,0,0,0,15,0.710125
874,2/19/2015,Quarter3,sewing,Thursday,3,0.7,30.1,247,6960,50,0,0,1,58,0.700603448
875,2/19/2015,Quarter3,sewing,Thursday,11,0.7,11.41,653,3480,30,0,0,2,58,0.700540441
876,2/19/2015,Quarter3,sewing,Thursday,8,0.7,29.4,1116,6240,0,0,0,2,57,0.7
877,2/19/2015,Quarter3,finishing,Thursday,4,0.75,5.13,,1920,0,0,0,0,8,0.684027778
878,2/19/2015,Quarter3,finishing,Thursday,8,0.7,5.13,,1920,0,0,0,0,8,0.672135417
879,2/19/2015,Quarter3,sewing,Thursday,9,0.7,18.79,1603,6120,30,0,0,1,51,0.638614379
880,2/19/2015,Quarter3,finishing,Thursday,5,0.75,5.13,,1920,0,0,0,0,8,0.631354167
881,2/19/2015,Quarter3,sewing,Thursday,7,0.75,30.1,444,0,0,5,20,1,59,0.611140537
882,2/19/2015,Quarter3,finishing,Thursday,12,0.8,5.13,,2160,0,0,0,0,9,0.609583333
883,2/19/2015,Quarter3,sewing,Thursday,2,0.65,30.33,841,6840,0,0,0,1,57,0.585315789
884,2/19/2015,Quarter3,sewing,Thursday,10,0.7,19.68,1410,5760,0,0,0,1,48,0.249416667
885,2/22/2015,Quarter4,finishing,Sunday,3,0.5,5.13,,1800,0,0,0,0,15,0.8721
886,2/22/2015,Quarter4,finishing,Sunday,6,0.8,2.9,,960,0,0,0,0,8,0.8319375
887,2/22/2015,Quarter4,finishing,Sunday,2,0.8,5.13,,4800,0,0,0,0,20,0.8300625
888,2/22/2015,Quarter4,finishing,Sunday,11,0.6,2.9,,2880,0,0,0,0,12,0.805555556
889,2/22/2015,Quarter4,sewing,Sunday,12,0.8,15.26,1103,4080,63,0,0,0,34,0.800401961
890,2/22/2015,Quarter4,sewing,Sunday,4,0.8,30.1,922,5820,63,0,0,1,59,0.80000295
891,2/22/2015,Quarter4,finishing,Sunday,12,0.8,5.13,,2400,0,0,0,0,10,0.78375
892,2/22/2015,Quarter4,finishing,Sunday,9,0.8,3.94,,2400,0,0,0,0,10,0.753525
893,2/22/2015,Quarter4,sewing,Sunday,6,0.75,18.79,1055,3960,45,0,0,0,33,0.75065101
894,2/22/2015,Quarter4,finishing,Sunday,1,0.8,3.94,,2880,0,0,0,0,12,0.727349537
895,2/22/2015,Quarter4,sewing,Sunday,8,0.7,29.4,1146,6840,40,0,0,2,57,0.700614035
896,2/22/2015,Quarter4,sewing,Sunday,2,0.7,30.33,746,6840,0,0,0,1,57,0.700605263
897,2/22/2015,Quarter4,sewing,Sunday,11,0.75,11.41,834,3480,0,0,0,2,58,0.672140805
898,2/22/2015,Quarter4,sewing,Sunday,9,0.7,18.79,1717,3240,30,0,0,1,57,0.627011183
899,2/22/2015,Quarter4,sewing,Sunday,3,0.7,30.1,1041,8160,33,0,0,2,58,0.626577778
900,2/22/2015,Quarter4,sewing,Sunday,10,0.7,21.25,1531,6000,0,0,0,1,50,0.456875
901,2/22/2015,Quarter4,sewing,Sunday,7,0.75,30.1,627,6960,0,3.5,20,1,58,0.393548851
902,2/22/2015,Quarter4,finishing,Sunday,10,0.8,3.94,,960,0,0,0,0,8,0.385791667
903,2/22/2015,Quarter4,sewing,Sunday,5,0.8,30.1,450,5700,0,4.5,25,0,60,0.307501459
904,2/22/2015,Quarter4,finishing,Sunday,7,0.7,5.13,,960,0,0,0,0,8,0.283958333
905,2/23/2015,Quarter4,finishing,Monday,10,0.8,3.94,,2400,0,0,0,0,20,0.955791667
906,2/23/2015,Quarter4,finishing,Monday,8,0.7,5.13,,960,0,0,0,0,8,0.930416667
907,2/23/2015,Quarter4,finishing,Monday,12,0.8,5.13,,1080,0,0,0,0,9,0.9025
908,2/23/2015,Quarter4,finishing,Monday,3,0.8,5.13,,2160,0,0,0,0,18,0.87115
909,2/23/2015,Quarter4,sewing,Monday,12,0.8,15.26,1060,4080,63,0,0,0,34,0.800401961
910,2/23/2015,Quarter4,sewing,Monday,4,0.8,30.1,891,7140,38,0,0,1,59,0.800137255
911,2/23/2015,Quarter4,sewing,Monday,5,0.8,30.1,541,7140,38,0,0,0,59,0.800137255
912,2/23/2015,Quarter4,sewing,Monday,7,0.75,30.1,709,6960,45,0,0,1,58,0.750770115
913,2/23/2015,Quarter4,sewing,Monday,6,0.75,18.79,1100,3960,45,0,0,0,33,0.75065101
914,2/23/2015,Quarter4,sewing,Monday,11,0.75,11.41,826,2820,0,0,0,2,58,0.750293939
915,2/23/2015,Quarter4,sewing,Monday,2,0.7,30.33,577,2160,30,0,0,1,58,0.700623
916,2/23/2015,Quarter4,sewing,Monday,8,0.7,29.4,1094,6840,40,0,0,2,57,0.700614035
917,2/23/2015,Quarter4,sewing,Monday,3,0.7,29.4,1228,6960,30,0,0,2,58,0.700362069
918,2/23/2015,Quarter4,sewing,Monday,9,0.7,18.79,1641,6000,40,0,0,1,50,0.60128
919,2/23/2015,Quarter4,sewing,Monday,10,0.7,21.25,1583,6000,0,0,0,1,50,0.417916667
920,2/23/2015,Quarter4,finishing,Monday,6,0.8,2.9,,960,0,0,0,0,8,0.3715625
921,2/23/2015,Quarter4,finishing,Monday,9,0.8,2.9,,960,0,0,0,0,8,0.3715625
922,2/23/2015,Quarter4,finishing,Monday,2,0.8,5.13,,960,0,0,0,0,8,0.36871875
923,2/23/2015,Quarter4,finishing,Monday,7,0.7,5.13,,960,0,0,0,0,8,0.356458333
924,2/24/2015,Quarter4,finishing,Tuesday,10,0.7,2.9,,1800,0,0,0,0,15,0.902222222
925,2/24/2015,Quarter4,finishing,Tuesday,3,0.8,4.6,,1440,0,0,0,0,12,0.811388889
926,2/24/2015,Quarter4,sewing,Tuesday,12,0.8,15.26,1062,4080,50,0,0,0,34,0.800401961
927,2/24/2015,Quarter4,sewing,Tuesday,5,0.8,30.1,450,7140,50,0,0,0,60,0.800137255
928,2/24/2015,Quarter4,sewing,Tuesday,4,0.8,30.1,901,6480,50,0,0,1,59,0.800071839
929,2/24/2015,Quarter4,finishing,Tuesday,8,0.7,4.6,,960,0,0,0,0,8,0.791458333
930,2/24/2015,Quarter4,sewing,Tuesday,7,0.75,30.1,739,5640,45,0,0,1,59,0.750727326
931,2/24/2015,Quarter4,sewing,Tuesday,6,0.75,18.79,913,3360,45,0,0,0,33,0.75065101
932,2/24/2015,Quarter4,sewing,Tuesday,11,0.75,11.61,698,3360,34,0,0,2,57,0.750437269
933,2/24/2015,Quarter4,sewing,Tuesday,3,0.75,29.4,1172,5340,45,0,0,2,60,0.750176991
934,2/24/2015,Quarter4,finishing,Tuesday,6,0.75,2.9,,1800,0,0,0,0,15,0.726933333
935,2/24/2015,Quarter4,finishing,Tuesday,9,0.7,2.9,,1800,0,0,0,0,15,0.726933333
936,2/24/2015,Quarter4,sewing,Tuesday,2,0.7,30.33,408,1680,30,0,0,1,59,0.700623
937,2/24/2015,Quarter4,sewing,Tuesday,8,0.7,29.4,1079,4560,40,0,0,2,58,0.700518519
938,2/24/2015,Quarter4,sewing,Tuesday,9,0.7,18.79,1068,3000,30,0,0,1,52,0.700256795
939,2/24/2015,Quarter4,finishing,Tuesday,11,0.7,2.9,,960,0,0,0,0,8,0.5046875
940,2/24/2015,Quarter4,sewing,Tuesday,10,0.7,21.25,1834,6360,0,0,0,1,53,0.471108491
941,2/24/2015,Quarter4,finishing,Tuesday,2,0.7,3.9,,960,0,0,0,0,8,0.325
942,2/24/2015,Quarter4,sewing,Tuesday,1,0.6,22.53,708,5040,0,0,0,1,42,0.268214286
943,2/25/2015,Quarter4,sewing,Wednesday,9,0.75,18.79,1085,6240,56,0,0,1,52,0.970816667
944,2/25/2015,Quarter4,finishing,Wednesday,5,0.8,4.6,,1080,0,0,0,0,9,0.902962963
945,2/25/2015,Quarter4,finishing,Wednesday,3,0.8,4.6,,2400,0,0,0,0,20,0.900833333
946,2/25/2015,Quarter4,finishing,Wednesday,12,0.8,4.6,,1800,0,0,0,0,15,0.899555556
947,2/25/2015,Quarter4,finishing,Wednesday,10,0.7,2.9,,1200,0,0,0,0,10,0.845833333
948,2/25/2015,Quarter4,sewing,Wednesday,4,0.8,30.1,323,4080,50,0,0,1,59,0.800808642
949,2/25/2015,Quarter4,sewing,Wednesday,12,0.8,15.26,1053,4080,50,0,0,0,34,0.800401961
950,2/25/2015,Quarter4,sewing,Wednesday,7,0.8,30.1,786,7080,50,0,0,2,59,0.800115819
951,2/25/2015,Quarter4,sewing,Wednesday,6,0.75,18.79,1003,3960,45,0,0,1,33,0.75065101
952,2/25/2015,Quarter4,sewing,Wednesday,11,0.75,11.61,635,3360,45,0,0,0,57,0.750503571
953,2/25/2015,Quarter4,sewing,Wednesday,3,0.75,29.4,1283,6960,45,0,0,2,58,0.750206897
954,2/25/2015,Quarter4,sewing,Wednesday,8,0.7,29.4,847,6960,30,0,0,1,58,0.700362069
955,2/25/2015,Quarter4,sewing,Wednesday,2,0.7,30.33,361,3960,30,0,0,1,58,0.700069811
956,2/25/2015,Quarter4,sewing,Wednesday,10,0.7,21.82,1653,6240,0,0,0,2,52,0.700058333
957,2/25/2015,Quarter4,finishing,Wednesday,7,0.75,4.6,,960,0,0,0,0,8,0.676666667
958,2/25/2015,Quarter4,finishing,Wednesday,8,0.7,4.6,,960,0,0,0,0,8,0.658541667
959,2/25/2015,Quarter4,sewing,Wednesday,5,0.8,30.1,15,1200,49,0,0,1,59,0.598792339
960,2/25/2015,Quarter4,sewing,Wednesday,1,0.65,22.53,762,5040,0,0,0,1,42,0.581130952
961,2/25/2015,Quarter4,finishing,Wednesday,2,0.7,3.9,,960,0,0,0,0,8,0.440375
962,2/25/2015,Quarter4,finishing,Wednesday,6,0.75,2.9,,960,0,0,0,0,8,0.410833333
963,2/25/2015,Quarter4,finishing,Wednesday,9,0.7,2.9,,960,0,0,0,0,8,0.410833333
964,2/26/2015,Quarter4,finishing,Thursday,3,0.8,4.6,,6300,0,0,0,0,15,0.921703704
965,2/26/2015,Quarter4,finishing,Thursday,5,0.8,4.6,,7560,0,0,0,0,18,0.921604938
966,2/26/2015,Quarter4,sewing,Thursday,7,0.8,30.1,694,4080,50,0,0,1,59,0.800808642
967,2/26/2015,Quarter4,sewing,Thursday,11,0.8,11.61,816,2820,50,0,0,2,57,0.800516667
968,2/26/2015,Quarter4,sewing,Thursday,12,0.8,15.26,1065,4080,63,0,0,0,34,0.800401961
969,2/26/2015,Quarter4,finishing,Thursday,1,0.5,3.94,,3360,0,0,0,0,8,0.768847222
970,2/26/2015,Quarter4,sewing,Thursday,6,0.75,18.79,912,3960,45,0,0,0,33,0.75065101
971,2/26/2015,Quarter4,sewing,Thursday,3,0.75,29.4,1244,6840,45,0,0,2,57,0.750473684
972,2/26/2015,Quarter4,sewing,Thursday,9,0.75,18.79,1020,5640,45,0,0,1,52,0.750371895
973,2/26/2015,Quarter4,sewing,Thursday,8,0.75,29.4,916,6960,56,0,0,2,58,0.750206897
974,2/26/2015,Quarter4,sewing,Thursday,10,0.7,21.82,1591,3240,0,0,0,1,52,0.700251773
975,2/26/2015,Quarter4,sewing,Thursday,2,0.7,30.33,398,6960,0,0,0,1,58,0.66237931
976,2/26/2015,Quarter4,finishing,Thursday,12,0.8,4.6,,3780,0,0,0,0,9,0.590617284
977,2/26/2015,Quarter4,finishing,Thursday,2,0.7,3.9,,960,0,0,0,0,8,0.5565625
978,2/26/2015,Quarter4,sewing,Thursday,4,0.8,30.1,437,7080,32,0,0,2,59,0.495617514
979,2/26/2015,Quarter4,sewing,Thursday,5,0.35,27.48,413,6840,38,0,0,1,57,0.449964912
980,2/26/2015,Quarter4,finishing,Thursday,10,0.7,2.9,,3360,0,0,0,0,8,0.410833333
981,2/26/2015,Quarter4,finishing,Thursday,9,0.75,2.9,,960,0,0,0,0,8,0.4078125
982,2/26/2015,Quarter4,sewing,Thursday,1,0.35,26.66,1164,6600,23,0,0,2,55,0.378895152
983,2/26/2015,Quarter4,finishing,Thursday,8,0.75,4.6,,3360,0,0,0,0,8,0.376597222
984,2/26/2015,Quarter4,finishing,Thursday,6,0.75,2.9,,3360,0,0,0,0,8,0.271875
985,2/28/2015,Quarter4,finishing,Saturday,3,0.8,4.6,,6300,0,0,0,0,15,0.921703704
986,2/28/2015,Quarter4,finishing,Saturday,5,0.8,4.6,,7560,0,0,0,0,18,0.921604938
987,2/28/2015,Quarter4,sewing,Saturday,11,0.8,11.61,954,0,50,0,0,2,58,0.800779018
988,2/28/2015,Quarter4,sewing,Saturday,12,0.8,15.26,1194,1700,62,0,0,0,34,0.800260821
989,2/28/2015,Quarter4,sewing,Saturday,7,0.8,30.1,644,840,38,0,0,1,59,0.799982853
990,2/28/2015,Quarter4,finishing,Saturday,1,0.5,3.94,,3360,0,0,0,0,8,0.768847222
991,2/28/2015,Quarter4,sewing,Saturday,3,0.75,29.4,1144,4440,45,0,0,2,57,0.750716981
992,2/28/2015,Quarter4,sewing,Saturday,6,0.75,18.79,1012,3960,45,0,0,0,33,0.75065101
993,2/28/2015,Quarter4,sewing,Saturday,8,0.75,29.4,792,4560,56,0,0,2,58,0.750425926
994,2/28/2015,Quarter4,sewing,Saturday,9,0.75,18.79,841,6240,45,0,0,1,52,0.750395513
995,2/28/2015,Quarter4,sewing,Saturday,10,0.7,21.82,1448,6120,40,0,0,1,51,0.700236601
996,2/28/2015,Quarter4,sewing,Saturday,2,0.7,30.33,512,4560,0,0,0,1,58,0.700211111
997,2/28/2015,Quarter4,finishing,Saturday,12,0.8,4.6,,3780,0,0,0,0,9,0.590617284
998,2/28/2015,Quarter4,finishing,Saturday,2,0.7,3.9,,960,0,0,0,0,8,0.5565625
999,2/28/2015,Quarter4,sewing,Saturday,5,0.5,27.48,609,6840,30,0,0,1,57,0.550403509
1000,2/28/2015,Quarter4,sewing,Saturday,1,0.5,26.66,1448,6840,30,0,0,2,57,0.550349708
1001,2/28/2015,Quarter4,sewing,Saturday,4,0.5,26.66,556,6960,23,0,0,2,58,0.500258046
1002,2/28/2015,Quarter4,finishing,Saturday,10,0.7,2.9,,3360,0,0,0,0,8,0.410833333
1003,2/28/2015,Quarter4,finishing,Saturday,9,0.75,2.9,,960,0,0,0,0,8,0.4078125
1004,2/28/2015,Quarter4,finishing,Saturday,8,0.75,4.6,,3360,0,0,0,0,8,0.376597222
1005,2/28/2015,Quarter4,finishing,Saturday,6,0.75,2.9,,3360,0,0,0,0,8,0.271875
1006,3/1/2015,Quarter1,finishing,Sunday,3,0.8,4.6,,10500,0,0,0,0,25,0.936355556
1007,3/1/2015,Quarter1,finishing,Sunday,8,0.75,4.6,,3360,0,0,0,0,8,0.813611111
1008,3/1/2015,Quarter1,sewing,Sunday,12,0.8,15.26,1106,4080,63,0,0,0,34,0.800401961
1009,3/1/2015,Quarter1,sewing,Sunday,8,0.75,29.4,622,6240,56,0,0,0,57,0.75075
1010,3/1/2015,Quarter1,sewing,Sunday,6,0.75,18.79,1193,3960,45,0,0,0,33,0.75065101
1011,3/1/2015,Quarter1,sewing,Sunday,3,0.75,29.4,1143,6840,45,0,0,0,57,0.750473684
1012,3/1/2015,Quarter1,sewing,Sunday,9,0.75,18.79,895,6240,34,0,0,0,52,0.750395513
1013,3/1/2015,Quarter1,sewing,Sunday,5,0.6,27.48,549,6720,38,0,0,0,56,0.707446429
1014,3/1/2015,Quarter1,sewing,Sunday,10,0.7,21.82,1393,5640,30,0,0,0,52,0.700236601
1015,3/1/2015,Quarter1,sewing,Sunday,1,0.6,26.66,1578,6840,38,0,0,0,57,0.700019883
1016,3/1/2015,Quarter1,sewing,Sunday,2,0.7,30.33,254,1800,0,0,0,0,58,0.683550607
1017,3/1/2015,Quarter1,sewing,Sunday,11,0.8,11.61,347,0,50,4,20,0,57,0.682433036
1018,3/1/2015,Quarter1,finishing,Sunday,4,0.6,3.94,,960,0,0,0,0,8,0.673083333
