Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
1119,45,0,Travel_Rarely,950,Research_and_Development,28,3,Technical_Degree,4,Male,97,3,1,Research_Scientist,4,Married,2132,4585,4,Y,No,20,0
1120,42,0,Travel_Frequently,288,Research_and_Development,2,3,Life_Sciences,4,Male,40,3,3,Healthcare_Representative,4,Married,10124,18611,2,Y,Yes,14,13
1121,40,0,Travel_Rarely,1342,Sales,9,2,Medical,1,Male,47,3,2,Sales_Executive,1,Married,5473,19345,0,Y,No,12,7
1122,33,0,Travel_Rarely,589,Research_and_Development,28,4,Life_Sciences,2,Male,79,3,2,Laboratory_Technician,3,Married,5207,22949,1,Y,Yes,12,5
1123,40,0,Travel_Rarely,898,Human_Resources,6,2,Medical,3,Male,38,3,4,Manager,4,Single,16437,17381,1,Y,Yes,21,7
1124,24,0,Travel_Rarely,350,Research_and_Development,21,2,Technical_Degree,3,Male,57,2,1,Laboratory_Technician,1,Divorced,2296,10036,0,Y,No,14,0
1125,40,0,Non-Travel,1142,Research_and_Development,8,2,Life_Sciences,4,Male,72,3,2,Healthcare_Representative,4,Divorced,4069,8841,3,Y,Yes,18,2
1126,45,0,Travel_Rarely,538,Research_and_Development,1,4,Technical_Degree,1,Male,66,3,3,Healthcare_Representative,2,Divorced,7441,20933,1,Y,No,12,7
1127,35,0,Travel_Rarely,1402,Sales,28,4,Life_Sciences,2,Female,98,2,1,Sales_Representative,3,Married,2430,26204,0,Y,No,23,4
1128,32,0,Travel_Rarely,824,Research_and_Development,5,2,Life_Sciences,4,Female,67,2,2,Research_Scientist,2,Married,5878,15624,3,Y,No,12,2
1129,36,0,Travel_Rarely,1157,Sales,2,4,Life_Sciences,3,Male,70,3,1,Sales_Representative,4,Single,2644,17001,3,Y,Yes,21,1
1130,48,0,Travel_Rarely,492,Sales,16,4,Life_Sciences,3,Female,96,3,2,Sales_Executive,3,Divorced,6439,13693,8,Y,No,14,7
1131,29,0,Travel_Rarely,598,Research_and_Development,9,3,Life_Sciences,3,Male,91,4,1,Research_Scientist,3,Married,2451,22376,6,Y,No,18,0
1132,33,0,Travel_Rarely,1242,Sales,8,4,Life_Sciences,1,Male,46,3,2,Sales_Executive,1,Married,6392,10589,2,Y,No,13,2
1133,30,1,Travel_Rarely,740,Sales,1,3,Life_Sciences,2,Male,64,2,2,Sales_Executive,1,Married,9714,5323,1,Y,No,11,6
1134,38,0,Travel_Frequently,888,Human_Resources,10,4,Human_Resources,3,Male,71,3,2,Human_Resources,3,Married,6077,14814,3,Y,No,11,1
1135,35,0,Travel_Rarely,992,Research_and_Development,1,3,Medical,4,Male,68,2,1,Laboratory_Technician,1,Single,2450,21731,1,Y,No,19,1
1136,30,0,Travel_Rarely,1288,Sales,29,4,Technical_Degree,3,Male,33,3,3,Sales_Executive,2,Married,9250,17799,3,Y,No,12,1
1137,35,1,Travel_Rarely,104,Research_and_Development,2,3,Life_Sciences,1,Female,69,3,1,Laboratory_Technician,1,Divorced,2074,26619,1,Y,Yes,12,0
1138,53,1,Travel_Rarely,607,Research_and_Development,2,5,Technical_Degree,3,Female,78,2,3,Manufacturing_Director,4,Married,10169,14618,0,Y,No,16,1
1139,38,1,Travel_Rarely,903,Research_and_Development,2,3,Medical,3,Male,81,3,2,Manufacturing_Director,2,Married,4855,7653,4,Y,No,11,1
1140,32,0,Non-Travel,1200,Research_and_Development,1,4,Technical_Degree,4,Male,62,3,2,Research_Scientist,1,Married,4087,25174,4,Y,No,14,1
1141,48,0,Travel_Rarely,1108,Research_and_Development,15,4,Other,3,Female,65,3,1,Research_Scientist,1,Married,2367,16530,8,Y,No,12,7
1142,34,0,Travel_Rarely,479,Research_and_Development,7,4,Medical,1,Male,35,3,1,Research_Scientist,4,Single,2972,22061,1,Y,No,13,0
1143,55,0,Travel_Rarely,685,Sales,26,5,Marketing,3,Male,60,2,5,Manager,4,Married,19586,23037,1,Y,No,21,2
1144,34,0,Travel_Rarely,1351,Research_and_Development,1,4,Life_Sciences,2,Male,45,3,2,Research_Scientist,4,Married,5484,13008,9,Y,No,17,2
1145,26,0,Travel_Rarely,474,Research_and_Development,3,3,Life_Sciences,1,Female,89,3,1,Research_Scientist,4,Married,2061,11133,1,Y,No,21,0
1146,38,0,Travel_Rarely,1245,Sales,14,3,Life_Sciences,3,Male,80,3,2,Sales_Executive,2,Married,9924,12355,0,Y,No,11,7
1147,38,0,Travel_Rarely,437,Sales,16,3,Life_Sciences,2,Female,90,3,2,Sales_Executive,2,Single,4198,16379,2,Y,No,12,1
1148,36,0,Travel_Rarely,884,Sales,1,4,Life_Sciences,2,Female,73,3,2,Sales_Executive,3,Single,6815,21447,6,Y,No,13,0
1149,29,0,Travel_Rarely,1370,Research_and_Development,3,1,Medical,2,Male,87,3,1,Laboratory_Technician,1,Single,4723,16213,1,Y,Yes,18,1
1150,35,0,Travel_Rarely,670,Research_and_Development,10,4,Medical,1,Female,51,3,2,Healthcare_Representative,3,Single,6142,4223,3,Y,Yes,16,0
1151,39,0,Travel_Rarely,1462,Sales,6,3,Medical,4,Male,38,4,3,Sales_Executive,3,Married,8237,4658,2,Y,No,11,7
1152,29,0,Travel_Frequently,995,Research_and_Development,2,1,Life_Sciences,1,Male,87,3,2,Healthcare_Representative,4,Divorced,8853,24483,1,Y,No,19,1
1153,50,0,Travel_Rarely,264,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,19331,19519,4,Y,Yes,16,0
1154,23,0,Travel_Rarely,977,Research_and_Development,10,3,Technical_Degree,4,Male,45,4,1,Research_Scientist,3,Married,2073,12826,2,Y,No,16,2
1155,36,0,Travel_Frequently,1302,Research_and_Development,6,4,Life_Sciences,1,Male,80,4,2,Laboratory_Technician,1,Married,5562,19711,3,Y,Yes,13,0
1156,42,0,Travel_Rarely,1059,Research_and_Development,9,2,Other,4,Male,93,2,5,Manager,4,Single,19613,26362,8,Y,No,22,0
1157,35,0,Travel_Rarely,750,Research_and_Development,28,3,Life_Sciences,2,Male,46,4,2,Laboratory_Technician,3,Married,3407,25348,1,Y,No,17,6
1158,34,0,Travel_Frequently,653,Research_and_Development,10,4,Technical_Degree,4,Male,92,2,2,Healthcare_Representative,3,Married,5063,15332,1,Y,No,14,7
1159,40,0,Travel_Rarely,118,Sales,14,2,Life_Sciences,4,Female,84,3,2,Sales_Executive,1,Married,4639,11262,1,Y,No,15,1
1160,43,0,Travel_Rarely,990,Research_and_Development,27,3,Technical_Degree,4,Male,87,4,1,Laboratory_Technician,2,Divorced,4876,5855,5,Y,No,12,0
1161,35,0,Travel_Rarely,1349,Research_and_Development,7,2,Life_Sciences,3,Male,63,2,1,Laboratory_Technician,4,Married,2690,7713,1,Y,No,18,0
1162,46,0,Travel_Rarely,563,Sales,1,4,Life_Sciences,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,0
1163,28,1,Travel_Rarely,329,Research_and_Development,24,3,Medical,3,Male,51,3,1,Laboratory_Technician,2,Married,2408,7324,1,Y,Yes,17,0
1164,22,0,Non-Travel,457,Research_and_Development,26,2,Other,2,Female,85,2,1,Research_Scientist,3,Married,2814,10293,1,Y,Yes,14,1
1165,50,0,Travel_Frequently,1234,Research_and_Development,20,5,Medical,2,Male,41,3,4,Healthcare_Representative,3,Married,11245,20689,2,Y,Yes,15,12
1166,32,0,Travel_Rarely,634,Research_and_Development,5,4,Other,2,Female,35,4,1,Research_Scientist,4,Married,3312,18783,3,Y,No,17,0
1167,44,0,Travel_Rarely,1313,Research_and_Development,7,3,Medical,2,Female,31,3,5,Research_Director,4,Divorced,19049,3549,0,Y,Yes,14,1
1168,30,0,Travel_Rarely,241,Research_and_Development,7,3,Medical,2,Male,48,2,1,Research_Scientist,2,Married,2141,5348,1,Y,No,12,1
1169,45,0,Travel_Rarely,1015,Research_and_Development,5,5,Medical,3,Female,50,1,2,Laboratory_Technician,1,Single,5769,23447,1,Y,Yes,14,1
1170,45,0,Non-Travel,336,Sales,26,3,Marketing,1,Male,52,2,2,Sales_Executive,1,Married,4385,24162,1,Y,No,15,4
1171,31,0,Travel_Frequently,715,Sales,2,4,Other,4,Male,54,3,2,Sales_Executive,1,Single,5332,21602,7,Y,No,13,0
1172,36,0,Travel_Rarely,559,Research_and_Development,12,4,Life_Sciences,3,Female,76,3,2,Manufacturing_Director,3,Married,4663,12421,9,Y,Yes,12,1
1173,34,0,Travel_Frequently,426,Research_and_Development,10,4,Life_Sciences,3,Male,42,4,2,Manufacturing_Director,4,Divorced,4724,17000,1,Y,No,13,7
1174,49,0,Travel_Rarely,722,Research_and_Development,25,4,Life_Sciences,3,Female,84,3,1,Laboratory_Technician,1,Married,3211,22102,1,Y,No,14,1
1175,39,0,Travel_Rarely,1387,Research_and_Development,10,5,Medical,2,Male,76,3,2,Manufacturing_Director,1,Married,5377,3835,2,Y,No,13,7
1176,27,0,Travel_Rarely,1302,Research_and_Development,19,3,Other,4,Male,67,2,1,Laboratory_Technician,1,Divorced,4066,16290,1,Y,No,11,0
1177,35,0,Travel_Rarely,819,Research_and_Development,18,5,Life_Sciences,2,Male,48,4,2,Research_Scientist,1,Married,5208,26312,1,Y,No,11,1
1178,28,0,Travel_Rarely,580,Research_and_Development,27,3,Medical,2,Female,39,1,2,Manufacturing_Director,1,Divorced,4877,20460,0,Y,No,21,0
1179,21,0,Travel_Rarely,546,Research_and_Development,5,1,Medical,3,Male,97,3,1,Research_Scientist,4,Single,3117,26009,1,Y,No,18,2
1180,18,1,Travel_Frequently,544,Sales,3,2,Medical,2,Female,70,3,1,Sales_Representative,4,Single,1569,18420,1,Y,Yes,12,0
1181,47,0,Travel_Rarely,1176,Human_Resources,26,4,Life_Sciences,4,Female,98,3,5,Manager,3,Married,19658,5220,3,Y,No,11,1
1182,39,0,Travel_Rarely,170,Research_and_Development,3,2,Medical,3,Male,76,2,2,Laboratory_Technician,3,Divorced,3069,10302,0,Y,No,15,0
1183,40,0,Travel_Rarely,884,Research_and_Development,15,3,Life_Sciences,1,Female,80,2,3,Manufacturing_Director,3,Married,10435,25800,1,Y,No,13,14
1184,35,0,Non-Travel,208,Research_and_Development,8,4,Life_Sciences,3,Female,52,3,2,Healthcare_Representative,3,Married,4148,12250,1,Y,No,12,2
1185,37,0,Travel_Rarely,671,Research_and_Development,19,3,Life_Sciences,3,Male,85,3,2,Manufacturing_Director,3,Married,5768,26493,3,Y,No,17,0
1186,39,0,Travel_Frequently,711,Research_and_Development,4,3,Medical,1,Female,81,3,2,Manufacturing_Director,3,Single,5042,3140,0,Y,No,13,3
1187,45,0,Travel_Rarely,1329,Research_and_Development,2,2,Other,4,Female,59,2,2,Manufacturing_Director,4,Divorced,5770,5388,1,Y,No,19,3
1188,38,0,Travel_Rarely,397,Research_and_Development,2,2,Medical,4,Female,54,2,3,Manufacturing_Director,3,Married,7756,14199,3,Y,Yes,19,0
1189,35,1,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales_Executive,1,Married,10306,21530,9,Y,No,17,6
1190,37,0,Travel_Rarely,1470,Research_and_Development,10,3,Medical,2,Female,71,3,1,Research_Scientist,2,Married,3936,9953,1,Y,No,11,7
1191,40,0,Travel_Rarely,448,Research_and_Development,16,3,Life_Sciences,3,Female,84,3,3,Manufacturing_Director,4,Single,7945,19948,6,Y,Yes,15,3
1192,44,0,Travel_Frequently,602,Human_Resources,1,5,Human_Resources,1,Male,37,3,2,Human_Resources,4,Married,5743,10503,4,Y,Yes,11,0
1193,48,0,Travel_Frequently,365,Research_and_Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,2
1194,35,1,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales_Executive,4,Divorced,5440,22098,6,Y,Yes,14,2
1195,24,0,Travel_Frequently,567,Research_and_Development,2,1,Technical_Degree,1,Female,32,3,1,Research_Scientist,4,Single,3760,17218,1,Y,Yes,13,1
1196,27,0,Travel_Rarely,486,Research_and_Development,8,3,Medical,2,Female,86,4,1,Research_Scientist,3,Married,3517,22490,7,Y,No,17,0
1197,27,0,Travel_Frequently,591,Research_and_Development,2,3,Medical,4,Male,87,3,1,Research_Scientist,4,Single,2580,6297,2,Y,No,13,1
1198,40,1,Travel_Rarely,1329,Research_and_Development,7,3,Life_Sciences,1,Male,73,3,1,Laboratory_Technician,1,Single,2166,3339,3,Y,Yes,14,0
1199,29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales_Executive,3,Single,5869,23413,9,Y,No,11,1
1200,36,0,Travel_Rarely,711,Research_and_Development,5,4,Life_Sciences,2,Female,42,3,3,Healthcare_Representative,1,Married,8008,22792,4,Y,No,12,0
1201,25,0,Travel_Frequently,772,Research_and_Development,2,1,Life_Sciences,4,Male,77,4,2,Manufacturing_Director,3,Divorced,5206,4973,1,Y,No,17,0
1202,39,0,Travel_Rarely,492,Research_and_Development,12,3,Medical,4,Male,66,3,2,Manufacturing_Director,2,Married,5295,7693,4,Y,No,21,1
1203,49,0,Travel_Rarely,301,Research_and_Development,22,4,Other,1,Female,72,3,4,Research_Director,2,Married,16413,3498,3,Y,No,16,1
1204,50,0,Travel_Rarely,813,Research_and_Development,17,5,Life_Sciences,4,Female,50,2,3,Research_Director,1,Divorced,13269,21981,5,Y,No,15,1
1205,20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales_Representative,3,Single,2783,13251,1,Y,No,19,2
1206,34,0,Travel_Rarely,1130,Research_and_Development,3,3,Life_Sciences,4,Female,66,3,2,Research_Scientist,2,Divorced,5433,19332,1,Y,No,12,7
1207,36,0,Travel_Rarely,311,Research_and_Development,7,3,Life_Sciences,1,Male,77,3,1,Laboratory_Technician,2,Single,2013,10950,2,Y,No,11,1
1208,49,0,Travel_Rarely,465,Research_and_Development,6,1,Life_Sciences,3,Female,41,2,4,Healthcare_Representative,3,Married,13966,11652,2,Y,Yes,19,2
1209,36,0,Non-Travel,894,Research_and_Development,1,4,Medical,4,Female,33,2,2,Manufacturing_Director,3,Married,4374,15411,0,Y,No,15,1
1210,36,0,Travel_Rarely,1040,Research_and_Development,3,2,Life_Sciences,4,Male,79,4,2,Healthcare_Representative,1,Divorced,6842,26308,6,Y,No,20,0
1211,54,0,Travel_Rarely,584,Research_and_Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,Y,No,25,4
1212,43,0,Travel_Rarely,1291,Research_and_Development,15,2,Life_Sciences,3,Male,65,2,4,Research_Director,3,Married,17603,3525,1,Y,No,24,6
1213,35,1,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales_Executive,4,Single,4581,10414,3,Y,Yes,24,6
1214,38,0,Travel_Frequently,1189,Research_and_Development,1,3,Life_Sciences,4,Male,90,3,2,Research_Scientist,4,Married,4735,9867,7,Y,No,15,2
1215,29,0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales_Executive,2,Divorced,4187,3356,1,Y,Yes,13,0
1216,33,0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales_Executive,4,Divorced,5505,3921,1,Y,No,14,0
1217,32,0,Travel_Rarely,977,Research_and_Development,2,3,Medical,4,Male,45,3,2,Research_Scientist,2,Divorced,5470,25518,0,Y,No,13,1
1218,31,0,Travel_Rarely,1112,Sales,5,4,Life_Sciences,1,Female,67,3,2,Sales_Executive,4,Married,5476,22589,1,Y,No,11,0
1219,49,0,Travel_Rarely,464,Research_and_Development,16,3,Medical,4,Female,74,3,1,Laboratory_Technician,1,Divorced,2587,24941,4,Y,Yes,16,2
1220,38,0,Travel_Frequently,148,Research_and_Development,2,3,Medical,4,Female,42,2,1,Laboratory_Technician,2,Single,2440,23826,1,Y,No,22,3
1221,47,0,Travel_Rarely,1225,Sales,2,4,Life_Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,1
1222,49,0,Travel_Rarely,809,Research_and_Development,1,3,Life_Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,0
1223,41,0,Travel_Rarely,1206,Sales,23,2,Life_Sciences,4,Male,80,3,3,Sales_Executive,3,Single,7082,11591,3,Y,Yes,16,0
1224,20,0,Travel_Rarely,727,Sales,9,1,Life_Sciences,4,Male,54,3,1,Sales_Representative,1,Single,2728,21082,1,Y,No,11,0
1225,33,0,Non-Travel,530,Sales,16,3,Life_Sciences,3,Female,36,3,2,Sales_Executive,4,Divorced,5368,16130,1,Y,Yes,25,1
1226,36,0,Travel_Rarely,1351,Research_and_Development,26,4,Life_Sciences,1,Male,80,3,2,Healthcare_Representative,3,Married,5347,7419,6,Y,No,14,0
1227,44,0,Travel_Rarely,528,Human_Resources,1,3,Life_Sciences,3,Female,44,3,1,Human_Resources,4,Divorced,3195,4167,4,Y,Yes,18,2
1228,23,1,Travel_Rarely,1320,Research_and_Development,8,1,Medical,4,Male,93,2,1,Laboratory_Technician,3,Single,3989,20586,1,Y,Yes,11,1
1229,38,0,Travel_Rarely,1495,Research_and_Development,4,2,Medical,4,Female,87,3,1,Laboratory_Technician,3,Married,3306,26176,7,Y,No,19,0
1230,53,0,Travel_Rarely,1395,Research_and_Development,24,4,Medical,2,Male,48,4,3,Healthcare_Representative,4,Married,7005,3458,3,Y,No,15,1
1231,48,1,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales_Representative,3,Married,2655,11740,2,Y,Yes,11,7
1232,32,1,Travel_Rarely,1259,Research_and_Development,2,4,Life_Sciences,4,Male,95,3,1,Laboratory_Technician,2,Single,1393,24852,1,Y,No,12,0
1233,26,0,Non-Travel,786,Research_and_Development,7,3,Medical,4,Male,76,3,1,Laboratory_Technician,4,Single,2570,11925,1,Y,No,20,5
1234,55,0,Travel_Rarely,1441,Research_and_Development,22,3,Technical_Degree,1,Male,94,2,1,Research_Scientist,2,Divorced,3537,23737,5,Y,No,12,1
1235,34,0,Travel_Rarely,1157,Research_and_Development,5,2,Medical,2,Male,57,2,2,Laboratory_Technician,4,Married,3986,11912,1,Y,No,14,4
1236,60,0,Travel_Rarely,370,Research_and_Development,1,4,Medical,3,Male,92,1,3,Healthcare_Representative,4,Divorced,10883,20467,3,Y,No,20,0
1237,33,0,Travel_Rarely,267,Research_and_Development,21,3,Medical,2,Male,79,4,1,Laboratory_Technician,2,Married,2028,13637,1,Y,No,18,2
1238,37,0,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales_Executive,4,Divorced,9525,7677,1,Y,No,14,1
1239,34,0,Travel_Rarely,678,Research_and_Development,19,3,Life_Sciences,2,Female,35,2,1,Research_Scientist,4,Married,2929,20338,1,Y,No,12,8
1240,23,1,Travel_Rarely,427,Sales,7,3,Life_Sciences,3,Male,99,3,1,Sales_Representative,4,Divorced,2275,25103,1,Y,Yes,21,0
1241,44,0,Travel_Rarely,921,Research_and_Development,2,3,Life_Sciences,3,Female,96,4,3,Healthcare_Representative,4,Married,7879,14810,1,Y,Yes,19,6
1242,35,0,Travel_Frequently,146,Research_and_Development,2,4,Medical,1,Male,79,2,1,Research_Scientist,4,Single,4930,13970,0,Y,Yes,14,1
1243,43,0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales_Executive,4,Married,7847,6069,1,Y,Yes,17,8
1244,24,0,Travel_Rarely,581,Research_and_Development,9,3,Medical,3,Male,62,4,1,Research_Scientist,3,Married,4401,17616,1,Y,No,16,0
1245,41,0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales_Executive,3,Single,9241,15869,1,Y,No,12,8
1246,29,0,Travel_Rarely,1082,Research_and_Development,9,4,Medical,4,Female,43,3,1,Laboratory_Technician,3,Married,2974,25412,9,Y,No,17,1
1247,29,0,Travel_Rarely,1082,Research_and_Development,9,4,Medical,4,Female,43,3,1,Laboratory_Technician,3,Married,2974,25412,9,Y,No,17,1
1248,29,0,Travel_Rarely,1082,Research_and_Development,9,4,Medical,4,Female,43,3,1,Laboratory_Technician,3,Married,2974,25412,9,Y,No,17,1
1249,36,0,Travel_Rarely,530,Sales,2,4,Life_Sciences,3,Female,51,3,2,Sales_Representative,4,Single,4502,7439,3,Y,No,15,6
1250,45,0,Non-Travel,1238,Research_and_Development,1,1,Life_Sciences,3,Male,74,2,3,Healthcare_Representative,3,Married,10748,3395,3,Y,No,23,14
1251,24,1,Travel_Rarely,240,Human_Resources,22,1,Human_Resources,4,Male,58,1,1,Human_Resources,3,Married,1555,11585,1,Y,No,11,0
1252,47,1,Travel_Frequently,1093,Sales,9,3,Life_Sciences,3,Male,82,1,4,Sales_Executive,3,Married,12936,24164,7,Y,No,11,14
1253,26,0,Travel_Rarely,390,Research_and_Development,17,4,Medical,4,Male,62,1,1,Laboratory_Technician,3,Married,2305,6217,1,Y,No,15,0
1254,45,0,Travel_Rarely,1005,Research_and_Development,28,2,Technical_Degree,4,Female,48,2,4,Research_Director,2,Single,16704,17119,1,Y,No,11,8
1255,32,0,Travel_Frequently,585,Research_and_Development,10,3,Life_Sciences,1,Male,56,3,1,Research_Scientist,3,Married,3433,17360,6,Y,No,13,1
1256,31,0,Travel_Rarely,741,Research_and_Development,2,4,Life_Sciences,2,Male,69,3,1,Laboratory_Technician,3,Married,3477,18103,1,Y,No,14,0
1257,41,0,Non-Travel,552,Human_Resources,4,3,Human_Resources,3,Male,60,1,2,Human_Resources,2,Married,6430,20794,6,Y,No,19,1
1258,40,0,Travel_Rarely,369,Research_and_Development,8,2,Life_Sciences,2,Female,92,3,2,Manufacturing_Director,1,Married,6516,5041,2,Y,Yes,16,0
1259,24,0,Travel_Rarely,506,Research_and_Development,29,1,Medical,2,Male,91,3,1,Laboratory_Technician,1,Divorced,3907,3622,1,Y,No,13,1
1260,46,0,Travel_Rarely,717,Research_and_Development,13,4,Life_Sciences,3,Male,34,3,2,Healthcare_Representative,2,Single,5562,9697,6,Y,No,14,0
1261,35,0,Travel_Rarely,1370,Research_and_Development,27,4,Life_Sciences,4,Male,49,3,2,Manufacturing_Director,3,Married,6883,5151,2,Y,No,16,0
1262,30,0,Travel_Rarely,793,Research_and_Development,16,1,Life_Sciences,2,Male,33,3,1,Research_Scientist,4,Married,2862,3811,1,Y,No,12,0
1263,47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales_Executive,2,Married,4978,3536,7,Y,No,11,0
1264,46,0,Travel_Rarely,1277,Sales,2,3,Life_Sciences,3,Male,74,3,3,Sales_Executive,4,Divorced,10368,5596,4,Y,Yes,12,0
1265,36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales_Executive,1,Divorced,6134,8658,5,Y,Yes,13,2
1266,32,1,Travel_Rarely,964,Sales,1,2,Life_Sciences,1,Male,34,1,2,Sales_Executive,2,Single,6735,12147,6,Y,No,15,0
1267,23,0,Travel_Rarely,160,Research_and_Development,4,1,Medical,3,Female,51,3,1,Laboratory_Technician,2,Single,3295,12862,1,Y,No,13,1
1268,31,0,Travel_Frequently,163,Research_and_Development,24,1,Technical_Degree,4,Female,30,3,2,Manufacturing_Director,4,Single,5238,6670,2,Y,No,20,1
1269,39,0,Non-Travel,792,Research_and_Development,1,3,Life_Sciences,4,Male,77,3,2,Laboratory_Technician,4,Married,6472,8989,1,Y,Yes,15,5
1270,32,0,Travel_Rarely,371,Sales,19,3,Life_Sciences,4,Male,80,1,3,Sales_Executive,3,Married,9610,3840,3,Y,No,13,0
1271,40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,12
1272,45,0,Travel_Rarely,176,Human_Resources,4,3,Life_Sciences,3,Female,56,1,3,Human_Resources,3,Married,9756,6595,4,Y,No,21,0
1273,30,0,Travel_Frequently,1312,Research_and_Development,2,4,Technical_Degree,4,Female,78,2,1,Research_Scientist,1,Single,4968,26427,0,Y,No,16,0
1274,24,0,Travel_Frequently,897,Human_Resources,10,3,Medical,1,Male,59,3,1,Human_Resources,4,Married,2145,2097,0,Y,No,14,2
1275,30,1,Travel_Frequently,600,Human_Resources,8,3,Human_Resources,3,Female,66,2,1,Human_Resources,4,Divorced,2180,9732,6,Y,No,11,1
1276,31,0,Travel_Rarely,1003,Sales,5,3,Technical_Degree,1,Male,51,3,2,Sales_Executive,3,Married,8346,20943,1,Y,No,19,0
1277,27,0,Travel_Rarely,1054,Research_and_Development,8,3,Medical,3,Female,67,3,1,Research_Scientist,4,Single,3445,6152,1,Y,No,11,1
1278,29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales_Representative,2,Single,2760,14630,1,Y,No,13,2
1279,29,0,Travel_Frequently,461,Research_and_Development,1,3,Life_Sciences,4,Male,70,4,2,Healthcare_Representative,3,Single,6294,23060,8,Y,Yes,12,0
1280,30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales_Executive,1,Divorced,7140,3088,2,Y,No,11,1
1281,34,0,Travel_Rarely,181,Research_and_Development,2,4,Medical,4,Male,97,4,1,Research_Scientist,4,Married,2932,5586,0,Y,Yes,14,1
1282,33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales_Executive,2,Single,5147,10697,8,Y,No,15,1
1283,49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales_Executive,4,Single,4507,8191,3,Y,No,12,0
1284,33,1,Travel_Rarely,211,Sales,16,3,Life_Sciences,1,Female,74,3,3,Sales_Executive,1,Single,8564,10092,2,Y,Yes,20,0
1285,38,0,Travel_Frequently,594,Research_and_Development,2,2,Medical,3,Female,75,2,1,Laboratory_Technician,2,Married,2468,15963,4,Y,No,14,0
1286,31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales_Executive,3,Married,8161,19002,2,Y,No,13,0
1287,29,0,Travel_Rarely,590,Research_and_Development,4,3,Technical_Degree,4,Female,91,2,1,Research_Scientist,1,Divorced,2109,10007,1,Y,No,13,0
1288,30,0,Travel_Rarely,305,Research_and_Development,16,3,Life_Sciences,3,Male,58,4,2,Healthcare_Representative,3,Married,5294,9128,3,Y,No,16,1
1289,32,0,Non-Travel,953,Research_and_Development,5,4,Technical_Degree,2,Male,65,3,1,Research_Scientist,2,Single,2718,17674,2,Y,No,14,0
1290,38,0,Travel_Rarely,833,Research_and_Development,18,3,Medical,2,Male,60,1,2,Healthcare_Representative,4,Married,5811,24539,3,Y,Yes,16,1
1291,43,1,Travel_Frequently,807,Research_and_Development,17,3,Technical_Degree,3,Male,38,2,1,Research_Scientist,3,Married,2437,15587,9,Y,Yes,16,0
1292,42,0,Travel_Rarely,855,Research_and_Development,12,3,Medical,2,Male,57,3,1,Laboratory_Technician,2,Divorced,2766,8952,8,Y,No,22,0
1293,55,0,Travel_Rarely,478,Research_and_Development,2,3,Medical,3,Male,60,2,5,Research_Director,1,Married,19038,19805,8,Y,No,12,0
1294,33,0,Non-Travel,775,Research_and_Development,4,3,Technical_Degree,4,Male,90,3,2,Research_Scientist,2,Divorced,3055,6194,5,Y,No,15,1
1295,41,0,Travel_Rarely,548,Research_and_Development,9,4,Life_Sciences,3,Male,94,3,1,Laboratory_Technician,1,Divorced,2289,20520,1,Y,No,20,0
1296,34,0,Non-Travel,1375,Sales,10,3,Life_Sciences,4,Male,87,3,2,Sales_Executive,3,Divorced,4001,12313,1,Y,Yes,14,0
