IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,ticker,hotel,book_id,ArrivalDate
0,186,2016,Apr,17,22,1,2,2,0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,23,       NULL,0,Transient-Party,80,0,0,Check-Out,4/25/2016,23,City,CTransient-Party2016April22-23,4/22/2016
0,186,2016,Apr,17,22,1,2,2,0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,23,       NULL,0,Transient-Party,80,0,0,Check-Out,4/25/2016,24,City,CTransient-Party2016April22-24,4/22/2016
0,101,2016,Apr,18,26,0,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,35,       NULL,0,Transient-Party,98,0,0,Check-Out,4/27/2016,8,City,CTransient-Party2016April26-8,4/26/2016
0,101,2016,Apr,18,26,0,1,1,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,35,       NULL,0,Transient-Party,74,0,0,Check-Out,4/27/2016,9,City,CTransient-Party2016April26-9,4/26/2016
0,71,2016,Apr,18,24,2,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient-Party,88.5,0,0,Check-Out,4/27/2016,5,City,CTransient-Party2016April24-5,4/24/2016
0,3,2016,Apr,18,25,1,2,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,131,0,1,Check-Out,4/28/2016,33,City,CTransient2016April25-33,4/25/2016
0,100,2016,Apr,18,25,1,2,1,0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,10,       NULL,0,Transient,80.1,0,0,Check-Out,4/28/2016,42,City,CTransient2016April25-42,4/25/2016
0,86,2016,Apr,18,27,0,1,1,0,0,BB       ,DNK,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient-Party,85.5,0,1,Check-Out,4/28/2016,2,City,CTransient-Party2016April27-2,4/27/2016
0,68,2016,Apr,18,26,0,2,1,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient-Party,118.8,0,1,Check-Out,4/28/2016,31,City,CTransient-Party2016April26-31,4/26/2016
0,45,2016,Apr,18,24,2,3,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,B               ,1,No Deposit,9,       NULL,0,Transient-Party,108.79,0,0,Check-Out,4/29/2016,12,City,CTransient-Party2016April24-12,4/24/2016
0,95,2016,Apr,17,23,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit,83,       NULL,0,Transient,87.04,0,0,Check-Out,4/30/2016,70,City,CTransient2016April23-70,4/23/2016
0,12,2016,Apr,18,27,0,3,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,122.33,0,0,Check-Out,4/30/2016,88,City,CTransient2016April27-88,4/27/2016
0,1,2016,Apr,18,29,1,2,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,9,       NULL,0,Transient,211,0,1,Check-Out,5/2/2016,81,City,CTransient2016April29-81,4/29/2016
0,64,2016,Apr,18,29,1,2,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,9,       NULL,0,Transient,198.9,0,2,Check-Out,5/2/2016,85,City,CTransient2016April29-85,4/29/2016
0,81,2016,Apr,18,29,1,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit,28,       NULL,0,Transient,75,0,0,Check-Out,5/2/2016,89,City,CTransient2016April29-89,4/29/2016
0,24,2016,May,19,1,2,0,3,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,172,0,2,Check-Out,5/3/2016,28,City,CTransient2016May1-28,5/1/2016
0,0,2016,May,19,1,2,0,2,1,0,BB       ,CRI,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,132.44,0,0,Check-Out,5/3/2016,31,City,CTransient2016May1-31,5/1/2016
0,201,2016,May,19,1,2,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Contract,106.2,0,1,Check-Out,5/4/2016,1,City,CContract2016May1-1,5/1/2016
0,110,2016,May,19,1,2,3,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,9,       NULL,0,Transient,109.25,0,1,Check-Out,5/6/2016,46,City,CTransient2016May1-46,5/1/2016
0,2,2016,May,19,5,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,A               ,0,No Deposit,8,       NULL,0,Transient,156,0,0,Check-Out,5/6/2016,119,City,CTransient2016May5-119,5/5/2016
0,0,2016,May,19,5,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,G               ,0,No Deposit,       NULL,216,0,Transient,111.2,0,0,Check-Out,5/6/2016,121,City,CTransient2016May5-121,5/5/2016
0,37,2016,May,19,7,0,1,2,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,89.4,0,0,Check-Out,5/8/2016,46,City,CTransient2016May7-46,5/7/2016
0,36,2016,May,19,7,0,1,2,0,0,SC       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,9,       NULL,0,Transient,104.49,0,1,Check-Out,5/8/2016,47,City,CTransient2016May7-47,5/7/2016
0,7,2016,May,19,5,0,3,1,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,112,0,0,Check-Out,5/8/2016,42,City,CTransient-Party2016May5-42,5/5/2016
0,7,2016,May,19,5,0,3,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,144,0,0,Check-Out,5/8/2016,51,City,CTransient-Party2016May5-51,5/5/2016
0,117,2016,May,19,5,0,3,2,0,0,BB       ,HRV,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,9,       NULL,0,Transient-Party,105.3,0,1,Check-Out,5/8/2016,55,City,CTransient-Party2016May5-55,5/5/2016
0,185,2016,May,19,6,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,81.77,0,2,Check-Out,5/8/2016,48,City,CTransient2016May6-48,5/6/2016
0,112,2016,May,19,7,1,1,2,0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit,10,       NULL,0,Transient,99.95,0,0,Check-Out,5/9/2016,60,City,CTransient2016May7-60,5/7/2016
0,103,2016,May,19,5,1,3,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,7,       NULL,0,Transient,95.88,0,1,Check-Out,5/9/2016,136,City,CTransient2016May5-136,5/5/2016
0,15,2016,May,20,9,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,111,0,1,Check-Out,5/11/2016,69,City,CTransient2016May9-69,5/9/2016
0,21,2016,May,20,10,0,1,1,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,94.5,0,1,Check-Out,5/11/2016,32,City,CTransient2016May10-32,5/10/2016
0,89,2016,May,20,9,1,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit,28,       NULL,0,Transient-Party,75,0,1,Check-Out,5/12/2016,7,City,CTransient-Party2016May9-7,5/9/2016
0,76,2016,May,20,8,2,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit,85,       NULL,0,Transient,90.95,0,1,Check-Out,5/12/2016,69,City,CTransient2016May8-69,5/8/2016
0,14,2016,Sep,38,14,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,4,A               ,E               ,0,No Deposit,       NULL,219,0,Transient,89,0,1,Check-Out,9/15/2016,18,City,CTransient2016September14-18,9/14/2016
0,0,2016,May,20,11,0,1,1,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,90.71,0,0,Check-Out,5/12/2016,27,City,CTransient2016May11-27,5/11/2016
0,32,2016,Jul,28,7,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,1,0,2,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,149.4,0,1,Check-Out,7/8/2016,73,City,CTransient2016July7-73,7/7/2016
0,61,2016,May,20,14,0,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit,9,       NULL,0,Transient,126.9,0,1,Check-Out,5/15/2016,29,City,CTransient2016May14-29,5/14/2016
0,13,2016,May,20,14,1,1,3,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,186,1,2,Check-Out,5/16/2016,38,City,CTransient2016May14-38,5/14/2016
0,65,2016,May,20,12,2,3,2,0,0,BB       ,DEU,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit,14,       NULL,0,Transient,127.5,0,0,Check-Out,5/17/2016,101,City,CTransient2016May12-101,5/12/2016
0,0,2016,May,21,17,0,0,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,1,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient,0,0,0,Check-Out,5/17/2016,62,City,CTransient2016May17-62,5/17/2016
0,6,2016,May,21,17,0,1,1,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,138,       NULL,0,Transient,90,0,0,Check-Out,5/18/2016,69,City,CTransient2016May17-69,5/17/2016
0,2,2016,May,21,15,2,2,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,21,       NULL,0,Transient-Party,81.75,0,0,Check-Out,5/19/2016,36,City,CTransient-Party2016May15-36,5/15/2016
0,2,2016,May,21,15,2,2,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,21,       NULL,0,Transient-Party,81.75,0,1,Check-Out,5/19/2016,38,City,CTransient-Party2016May15-38,5/15/2016
0,23,2016,May,21,18,0,1,1,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,G               ,0,No Deposit,7,       NULL,0,Transient,120.12,0,1,Check-Out,5/19/2016,32,City,CTransient2016May18-32,5/18/2016
0,1,2016,May,21,18,0,1,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient,120,0,0,Check-Out,5/19/2016,36,City,CTransient2016May18-36,5/18/2016
0,83,2016,May,21,16,1,3,2,0,0,SC       ,DNK,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,14,       NULL,0,Transient,118.15,0,0,Check-Out,5/20/2016,103,City,CTransient2016May16-103,5/16/2016
0,92,2016,May,21,18,0,2,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,14,       NULL,0,Transient,116.1,0,0,Check-Out,5/20/2016,55,City,CTransient2016May18-55,5/18/2016
0,1,2016,Nov,49,29,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,1,0,5,A               ,D               ,0,No Deposit,94,       NULL,0,Transient,75,0,2,Check-Out,11/30/2016,34,City,CTransient2016November29-34,11/29/2016
0,1,2016,May,21,20,0,1,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,206,1,2,Check-Out,5/21/2016,95,City,CTransient2016May20-95,5/20/2016
0,2,2016,May,21,20,0,1,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,197,1,0,Check-Out,5/21/2016,99,City,CTransient2016May20-99,5/20/2016
0,189,2016,May,21,19,0,3,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,1,       NULL,0,Transient-Party,65,0,1,Check-Out,5/22/2016,29,City,CTransient-Party2016May19-29,5/19/2016
0,189,2016,May,21,19,0,3,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,1,       NULL,0,Transient-Party,65,0,0,Check-Out,5/22/2016,39,City,CTransient-Party2016May19-39,5/19/2016
0,189,2016,May,21,19,0,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,1,       NULL,0,Transient-Party,65,0,0,Check-Out,5/22/2016,45,City,CTransient-Party2016May19-45,5/19/2016
0,14,2016,May,21,18,0,4,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,12,       NULL,0,Transient-Party,62,0,0,Check-Out,5/22/2016,10,City,CTransient-Party2016May18-10,5/18/2016
0,24,2016,May,21,21,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,155,0,2,Check-Out,5/23/2016,85,City,CTransient2016May21-85,5/21/2016
0,47,2016,May,22,22,2,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,116.1,0,0,Check-Out,5/24/2016,38,City,CTransient2016May22-38,5/22/2016
0,6,2016,May,22,23,1,0,1,0,0,BB       ,BEL,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,251,0,Transient,95,0,0,Check-Out,5/24/2016,29,City,CTransient2016May23-29,5/23/2016
0,212,2016,May,21,20,2,3,1,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit,21,       NULL,0,Transient-Party,70,0,1,Check-Out,5/25/2016,75,City,CTransient-Party2016May20-75,5/20/2016
0,0,2016,May,22,23,1,1,1,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,B               ,0,No Deposit,       NULL,       NULL,0,Transient,152,0,0,Check-Out,5/25/2016,51,City,CTransient2016May23-51,5/23/2016
0,98,2016,May,21,21,2,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,119.85,0,0,Check-Out,5/25/2016,114,City,CTransient2016May21-114,5/21/2016
0,48,2016,May,22,22,2,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,92.83,0,2,Check-Out,5/25/2016,60,City,CTransient2016May22-60,5/22/2016
0,5,2016,May,22,24,0,2,2,0,0,BB       ,ARG,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,78,0,Transient-Party,110,0,1,Check-Out,5/26/2016,8,City,CTransient-Party2016May24-8,5/24/2016
0,123,2016,May,22,22,2,2,2,1,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit,9,       NULL,0,Transient-Party,116.95,0,2,Check-Out,5/26/2016,8,City,CTransient-Party2016May22-8,5/22/2016
0,1,2016,May,22,25,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,14,       NULL,0,Transient,109.65,0,1,Check-Out,5/26/2016,33,City,CTransient2016May25-33,5/25/2016
0,107,2016,May,22,22,2,2,2,1,0,BB       ,HRV,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,135.15,0,2,Check-Out,5/26/2016,65,City,CTransient2016May22-65,5/22/2016
0,35,2016,May,22,22,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,108.9,0,0,Check-Out,5/26/2016,69,City,CTransient2016May22-69,5/22/2016
0,86,2016,May,22,26,0,3,2,0,0,BB       ,DEU,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit,       NULL,       NULL,0,Transient,135,0,1,Check-Out,5/29/2016,61,City,CTransient2016May26-61,5/26/2016
0,6,2016,May,22,28,0,1,3,0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,G               ,0,No Deposit,14,       NULL,0,Transient,202,0,1,Check-Out,5/29/2016,23,City,CTransient2016May28-23,5/28/2016
0,109,2016,May,22,25,0,4,3,0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit,14,       NULL,0,Transient,157.5,0,2,Check-Out,5/29/2016,50,City,CTransient2016May25-50,5/25/2016
0,1,2016,May,22,28,1,1,1,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,130,0,1,Check-Out,5/30/2016,38,City,CTransient2016May28-38,5/28/2016
0,0,2017,Jan,5,31,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,1,2,2,A               ,A               ,0,No Deposit,       NULL,40,0,Transient,65,0,0,Check-Out,2/2/2017,12,City,CTransient2017January31-12,1/31/2017
0,12,2016,May,23,30,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,111.35,0,3,Check-Out,6/1/2016,38,City,CTransient2016May30-38,5/30/2016
0,9,2016,May,23,31,0,2,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,14,       NULL,0,Transient,110.15,1,0,Check-Out,6/2/2016,89,City,CTransient2016May31-89,5/31/2016
0,2,2016,Jun,23,2,0,1,2,0,0,BB       ,USA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient,120,0,1,Check-Out,6/3/2016,123,City,CTransient2016June2-123,6/2/2016
0,29,2016,May,23,31,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,82.61,0,1,Check-Out,6/3/2016,114,City,CTransient2016May31-114,5/31/2016
0,1,2016,Jun,23,2,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,1,No Deposit,       NULL,174,0,Transient-Party,100,0,0,Check-Out,6/4/2016,15,City,CTransient-Party2016June2-15,6/2/2016
0,2,2016,Jun,23,2,0,3,2,0,0,BB       ,PRT,Online TA,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,263,0,Transient,12,0,0,Check-Out,6/5/2016,146,City,CTransient2016June2-146,6/2/2016
0,15,2016,Jun,23,1,0,4,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,120.18,0,1,Check-Out,6/5/2016,53,City,CTransient2016June1-53,6/1/2016
0,70,2016,Jun,23,3,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,20,       NULL,0,Transient-Party,100,0,0,Check-Out,6/5/2016,46,City,CTransient-Party2016June3-46,6/3/2016
0,113,2016,Jun,23,4,1,1,2,0,0,BB       ,BEL,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit,28,       NULL,0,Transient,75,0,0,Check-Out,6/6/2016,64,City,CTransient2016June4-64,6/4/2016
0,10,2016,May,23,29,3,5,1,0,0,BB       ,DEU,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,254,0,Transient-Party,110,0,0,Check-Out,6/6/2016,45,City,CTransient-Party2016May29-45,5/29/2016
0,49,2016,Jun,23,4,1,1,2,0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,8,       NULL,0,Transient,135.9,0,1,Check-Out,6/6/2016,69,City,CTransient2016June4-69,6/4/2016
0,119,2016,Jun,24,7,0,1,1,0,0,BB       ,ESP,Offline TA/TO,Corporate,0,0,0,A               ,A               ,0,No Deposit,191,       NULL,0,Transient-Party,110,0,0,Check-Out,6/8/2016,6,City,CTransient-Party2016June7-6,6/7/2016
0,118,2016,Jun,24,6,1,1,1,0,0,BB       ,NLD,Offline TA/TO,Corporate,0,0,0,A               ,A               ,1,No Deposit,191,       NULL,0,Transient-Party,110,0,0,Check-Out,6/8/2016,24,City,CTransient-Party2016June6-24,6/6/2016
0,118,2016,Jun,24,6,1,1,1,0,0,BB       ,ESP,Offline TA/TO,Corporate,0,0,0,A               ,A               ,1,No Deposit,191,       NULL,0,Transient-Party,110,0,0,Check-Out,6/8/2016,55,City,CTransient-Party2016June6-55,6/6/2016
0,247,2016,Jun,24,6,1,1,2,0,0,HB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit,6,       NULL,0,Transient-Party,115,0,1,Check-Out,6/8/2016,77,City,CTransient-Party2016June6-77,6/6/2016
0,118,2016,Jun,24,6,1,2,1,0,0,BB       ,BGR,Offline TA/TO,Corporate,0,0,0,A               ,D               ,0,No Deposit,191,       NULL,0,Transient-Party,110,0,0,Check-Out,6/9/2016,111,City,CTransient-Party2016June6-111,6/6/2016
0,118,2016,Jun,24,6,1,2,1,0,0,BB       ,TUR,Offline TA/TO,Corporate,0,0,0,A               ,D               ,0,No Deposit,191,       NULL,0,Transient-Party,110,0,0,Check-Out,6/9/2016,112,City,CTransient-Party2016June6-112,6/6/2016
0,37,2016,Jun,24,8,0,1,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,141.3,0,2,Check-Out,6/9/2016,60,City,CTransient2016June8-60,6/8/2016
0,34,2016,Jun,24,9,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient,98,0,0,Check-Out,6/10/2016,87,City,CTransient2016June9-87,6/9/2016
0,107,2016,Jun,24,10,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,187,       NULL,0,Transient-Party,130,0,1,Check-Out,6/12/2016,23,City,CTransient-Party2016June10-23,6/10/2016
0,53,2016,Jun,24,9,0,3,3,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,153.3,0,3,Check-Out,6/12/2016,110,City,CTransient2016June9-110,6/9/2016
0,87,2016,Jun,24,9,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,97.71,0,1,Check-Out,6/12/2016,121,City,CTransient2016June9-121,6/9/2016
0,0,2016,Jun,25,12,1,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,2,No Deposit,28,       NULL,0,Transient,76.5,0,0,Check-Out,6/13/2016,95,City,CTransient2016June12-95,6/12/2016
0,256,2016,Jun,25,15,0,2,2,0,0,HB       ,AUT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,115,0,1,Check-Out,6/17/2016,74,City,CTransient-Party2016June15-74,6/15/2016
0,1,2016,Jun,25,14,0,4,1,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,121.5,0,1,Check-Out,6/18/2016,183,City,CTransient2016June14-183,6/14/2016
0,12,2016,Jun,25,14,0,4,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,146,0,2,Check-Out,6/18/2016,184,City,CTransient2016June14-184,6/14/2016
0,150,2016,Jun,25,16,0,3,2,0,0,HB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,12,       NULL,0,Transient-Party,90,0,1,Check-Out,6/19/2016,18,City,CTransient-Party2016June16-18,6/16/2016
0,1,2016,Jun,25,18,0,1,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,168,1,2,Check-Out,6/19/2016,37,City,CTransient2016June18-37,6/18/2016
0,4,2016,Jun,25,17,1,2,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,94.36,0,1,Check-Out,6/20/2016,175,City,CTransient2016June17-175,6/17/2016
0,45,2016,Jun,25,17,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,1,       NULL,0,Transient-Party,65,0,1,Check-Out,6/20/2016,32,City,CTransient-Party2016June17-32,6/17/2016
0,77,2016,Jun,25,18,1,1,2,0,0,BB       ,ARG,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,9,       NULL,0,Transient,125.1,1,1,Check-Out,6/20/2016,42,City,CTransient2016June18-42,6/18/2016
0,1,2016,Jun,25,17,1,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,70,0,0,Check-Out,6/20/2016,56,City,CTransient-Party2016June17-56,6/17/2016
0,1,2016,Jun,25,17,1,2,1,0,0,BB       ,QAT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,70,0,0,Check-Out,6/20/2016,57,City,CTransient-Party2016June17-57,6/17/2016
0,0,2016,Jun,26,20,1,1,1,0,0,BB       ,ITA,Direct,Direct,0,0,0,A               ,D               ,1,No Deposit,       NULL,       NULL,0,Transient,123.25,0,0,Check-Out,6/22/2016,94,City,CTransient2016June20-94,6/20/2016
0,54,2016,Jun,25,17,2,3,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,A               ,1,No Deposit,9,       NULL,0,Transient,148.5,0,2,Check-Out,6/22/2016,201,City,CTransient2016June17-201,6/17/2016
0,49,2016,Jun,25,17,2,3,2,0,0,SC       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,28,       NULL,0,Transient,72.25,0,2,Check-Out,6/22/2016,205,City,CTransient2016June17-205,6/17/2016
1,0,2017,Jun,24,12,1,1,1,0,0,BB       ,GBR,Aviation,Corporate,1,0,1,A               ,A               ,0,No Deposit,       NULL,153,0,Transient,95,0,0,Canceled,6/12/2017,57,City,CTransient2017June12-57,6/12/2017
0,35,2016,Jun,26,21,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,B               ,1,No Deposit,9,       NULL,0,Transient,102,0,1,Check-Out,6/23/2016,41,City,CTransient2016June21-41,6/21/2016
0,34,2016,Jun,26,19,2,3,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,42,       NULL,0,Transient,80.75,0,1,Check-Out,6/24/2016,78,City,CTransient2016June19-78,6/19/2016
